age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
19,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
47,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
59,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Private,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
36,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States
27,Private,3,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico
24,Private,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
35,Private,9,Never-married,Other-service,Own-child,Black,Female,0,0,35,Jamaica
22,State-gov,10,Never-married,Other-service,Other-relative,Black,Male,0,0,39,Haiti
37,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States
28,Private,9,Separated,Other-service,Not-in-family,White,Female,0,0,25,United-States
55,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States
32,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States
47,Local-gov,10,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,45,United-States
23,Private,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
50,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
40,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States
51,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1590,40,United-States
34,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,45,United-States
28,Private,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
52,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,70,Germany
39,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,60,United-States
43,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
36,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States
25,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States
42,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States
35,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Germany
43,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,53,United-States
34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
50,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States
30,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
44,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States
52,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
36,Private,11,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
30,Private,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,52,Taiwan
36,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,45,United-States
39,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
25,Private,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,96,Mexico
26,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
20,Private,9,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States
20,Private,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
26,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States
24,Private,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States
48,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
62,Private,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,99,United-States
48,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
52,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
25,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,44,United-States
58,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
40,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States
19,Private,10,Never-married,Other-service,Other-relative,White,Female,0,0,20,United-States
37,Private,7,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States
23,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Puerto-Rico
31,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States
64,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States
28,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States
32,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
49,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States
35,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
45,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
39,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,70,United-States
46,Self-emp-not-inc,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,60,South
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States
29,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Scotland
25,State-gov,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,35,United-States
37,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
30,Private,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States
28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
36,Federal-gov,10,Separated,Adm-clerical,Unmarried,Black,Female,6497,0,56,United-States
32,Private,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States
34,Private,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
34,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States
20,Private,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
27,Self-emp-inc,14,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
36,Federal-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
35,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
37,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
32,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States
52,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,48,United-States
50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
23,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States
25,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
21,Private,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico
31,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,32,United-States
31,Self-emp-not-inc,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States
41,Private,11,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States
47,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States
20,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States
29,Private,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,25,United-States
51,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
30,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,33,United-States
48,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States
39,Private,9,Separated,Exec-managerial,Not-in-family,White,Male,14344,0,40,United-States
62,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States
22,Private,13,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States
46,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States
51,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,35,United-States
20,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,32,United-States
40,Self-emp-inc,12,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States
31,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
30,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
52,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,United-States
20,Private,9,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States
37,Local-gov,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
65,Private,13,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
40,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,4650,0,40,United-States
60,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,48,United-States
27,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,Ireland
62,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
53,Private,9,Divorced,Sales,Not-in-family,White,Female,0,0,35,United-States
38,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
49,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
18,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
25,Private,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States
36,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
52,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
19,Private,10,Never-married,Tech-support,Own-child,White,Male,0,0,14,United-States
23,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
63,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States
63,Self-emp-not-inc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States
62,Self-emp-inc,13,Divorced,Sales,Not-in-family,White,Male,99999,0,40,United-States
51,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,30,United-States
76,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,45,United-States
45,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
44,Self-emp-inc,10,Divorced,Sales,Own-child,White,Male,0,0,45,United-States
51,Private,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
42,Local-gov,13,Never-married,Exec-managerial,Own-child,White,Male,4650,0,35,United-States
43,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
53,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
29,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
41,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
44,Federal-gov,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
35,Private,6,Widowed,Other-service,Not-in-family,Black,Female,0,1980,40,United-States
27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
60,Private,11,Widowed,Craft-repair,Not-in-family,White,Female,0,0,30,United-States
49,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,14344,0,45,United-States
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
35,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
31,State-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States
54,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,60,United-States
57,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
30,Private,5,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States
45,Private,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam
41,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,42,United-States
25,Private,13,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States
51,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
42,Private,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,40,El-Salvador
28,Private,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States
53,Federal-gov,13,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States
31,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,13550,0,50,United-States
46,Private,7,Married-civ-spouse,Other-service,Husband,Black,Male,7688,0,40,United-States
25,Federal-gov,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
47,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
30,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
48,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
22,Private,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States
32,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States
33,Self-emp-not-inc,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
31,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
43,Private,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,England
26,Private,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
34,Private,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States
50,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
30,State-gov,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
17,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
35,Local-gov,14,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States
29,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,El-Salvador
34,Private,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
32,Private,9,Separated,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States
47,Federal-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
40,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
26,Private,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
30,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Ireland
54,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
53,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
43,Private,4,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States
25,Private,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
57,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States
47,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States
45,Private,9,Divorced,Other-service,Other-relative,Black,Female,0,0,35,United-States
24,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
32,Self-emp-not-inc,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
25,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States
57,Private,3,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
28,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,United-States
28,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,Cuba
27,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States
28,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States
44,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,42,Japan
27,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States
